,flight_number,airline_code,departure_airport,arrival_airport,flighthistory_id,aircraft_id,original_departure_utc,published_dept_time,published_arr_time,present_condition,dewpoint,temperature,visibility,wind_speed,knots,bearing,altitude,callsign,ground_speed,latitude_degrees,longitude_degrees
121,7279.0,AA,MIA,BOS,306552687.0,AAL1456,2013-08-20 15:00:00+00,23:35:00,02:50:00,Light Rain,39.0,109.0,6.21,4.6,4.6,300.0,17356.29723,SKW63O8,164,29.97999954,-95.37999725
122,4844.0,DL,BNA,ATL,306403786.0,DAL1O66,2013-08-19 15:45:00+00,19:30:00,20:42:00,Light Rain Showers,19.0,91.0,10.0,0.0,0.0,150.0,17356.29723,ASQ5904,450,40.77000046,-84.5
123,718.0,DL,OKC,ATL,306458725.0,DAL1802,2013-08-19 15:32:00+00,17:42:00,19:46:00,Light Thunderstorm Rain,75.0,78.0,5.0,0.0,0.0,330.0,17356.29723,AAL1629,455,31.87000084,-97.98000336
124,7220.0,FL,MCI,ATL,306449631.0,DAL15O8,2013-08-20 00:15:00+00,10:25:00,12:15:00,Fog,53.0,82.0,8.06287664,3.45,3.45,360.0,17356.29723,AAL125,423,42.27000046,-90.48000336
125,452.0,DL,FAY,ATL,306526173.0,ASQ5162,2013-08-20 15:35:00+00,11:15:00,12:39:00,Mist,55.0,78.0,6.21,6.71,6.71,140.0,17356.29723,DAL2006,453,30.95000076,-88.66999817
126,2714.0,AA,MIA,DFW,306552753.0,AAL1231,2013-08-20 17:55:00+00,12:50:00,16:00:00,Light Rain,62.0,78.0,3.73,13.81,13.81,350.0,17356.29723,SWA3944,373,30.42000008,-97.31999969
127,1220.0,S5,ORD,DTW,306523110.0,EGF3086,2013-08-20 21:45:00+00,11:40:00,13:05:00,Thunderstorm in the vicinity,48.0,55.0,10.0,0.0,0.0,300.0,17356.29723,ASH3772,471,40.66999817,-91.02999878
128,8576.0,VX,SFO,LAX,306571457.0,SKW4594,2013-08-20 22:00:00+00,18:30:00,19:50:00,Widespread Dust,75.0,87.0,10.0,5.75,5.75,330.0,17356.29723,SWA4957,440,30.62000084,-95.25
129,1965.0,DL,ATL,MCO,306501294.0,DAL897,2013-08-20 18:55:00+00,15:55:00,17:20:00,Haze,73.0,77.0,5.0,16.11,16.11,340.0,17356.29723,DAL1790,466,30.31999969,-94.80000305
130,473.0,VX,SFO,PDX,306369118.0,UAL340,2013-08-19 03:58:00+00,22:30:00,00:15:00,Widespread Dust,51.0,69.0,10.0,8.06,8.06,20.0,17356.29723,SWA4288,455,30.93000031,-99.66999817
131,2757.0,DL,BWI,ATL,306213422.0,SWA724,2013-08-17 19:20:00+00,20:35:00,22:30:00,Light Rain Showers,73.0,86.0,10.0,6.9,6.9,310.0,17356.29723,TCF3915,443,41.52999878,-90.58000183
132,798.0,EV,GRR,DTW,306428826.0,ASQ5196,2013-08-19 23:00:00+00,23:00:00,23:58:00,Haze,53.0,57.0,0.25,12.66,12.66,300.0,17356.29723,GJS6280,404,39.95000076,-94.65000153
133,1757.0,AA,DFW,LAX,306418958.0,AAL2421,2013-08-19 14:40:00+00,01:15:00,04:30:00,Haze,57.0,66.0,5.9,15.66,15.66,990.0,17356.29723,KFS51,437,40.68000031,-87.58000183
134,4211.0,DL,FLL,JFK,306425697.0,JBU8O2,2013-08-19 15:39:00+00,11:15:00,14:04:00,Rain,69.0,86.0,10.0,9.21,9.21,320.0,17356.29723,AAL1,453,37.18000031,-100.3199997
135,1282.0,B6,MCO,DCA,306449902.0,JBU2224,2013-08-19 20:04:00+00,22:45:00,00:59:00,Thunderstorm,53.0,60.0,5.9,8.06,8.06,360.0,17356.29723,AAL44,469,38.83000183,-102.8000031
136,1231.0,9K,MWA,STL,306757510.0,KAP421,2013-08-22 13:50:00+00,01:00:00,01:50:00,Mist,64.0,71.0,10.0,16.11,16.11,320.0,17356.29723,ASQ6007,479,36.52999878,-100.3799973
137,6340.0,VX,BOS,LAX,306306146.0,AAL223,2013-08-18 23:50:00+00,15:10:00,21:25:00,Haze,50.0,60.0,10.0,3.45,3.45,990.0,17356.29723,UAL577,447,40.02999878,-91.48000336
138,1160.0,DL,ATL,BHM,306104927.0,DAL2114,2013-08-16 19:05:00+00,21:55:00,22:54:00,Mist,55.24135887,73.0,20.0,2.3,2.3,300.0,17356.29723,FFT532,127,41.79999924,-87.73000336
139,1050.0,RP,ORD,GRR,306559976.0,ASQ6172,2013-08-20 21:21:00+00,19:45:00,20:35:00,Haze,64.0,87.0,5.9,6.71,6.71,300.0,17356.29723,AAL66,463,36.77999878,-105.2200012
140,281.0,G7,STL,LGA,306475493.0,AAL103O,2013-08-19 15:55:00+00,23:00:00,01:29:00,Showers in the vicinity,53.0,57.0,9.0,3.45,3.45,320.0,17356.29723,UAL261,460,32.20000076,-93.58000183
141,70.0,DL,ATL,ORD,306459298.0,EGF3151,2013-08-19 17:40:00+00,01:50:00,03:49:00,Haze,30.0,57.0,5.9,4.6,4.6,320.0,17356.29723,AAL1289,348,39.90000153,-75.69999695
142,744.0,MQ,ATL,ORD,306501501.0,EGF3143,2013-08-21 00:35:00+00,15:30:00,17:35:00,Smoke,50.0,69.0,6.21,3.45,3.45,40.0,17356.29723,EGF3726,448,39.27999878,-91.26999664
143,111.0,VX,LAX,LAS,306342482.0,UAL399,2013-08-19 05:37:00+00,22:05:00,23:15:00,Light Snow Grains,46.0,50.0,8.06287664,5.75,5.75,280.0,30000.0,EGF2993,419,41.08000183,-91.37000275
144,456.0,AA,DFW,LGA,306520362.0,TCF6O14,2013-08-20 22:55:00+00,21:00:00,00:30:00,Mist,46.0,66.0,10.0,8.06,8.06,260.0,17356.29723,AWE1797,450,39.06999969,-89.15000153
145,7165.0,DL,SLC,JFK,306573947.0,DAL2354,2013-08-20 20:09:00+00,23:16:00,03:41:00,Haze,50.0,53.0,10.0,5.75,5.75,280.0,17356.29723,ASQ5175,451,38.86999893,-90.48000336
146,7315.0,DL,ATL,CHS,306398873.0,DAL817,2013-08-19 13:39:00+00,16:15:00,17:20:00,Mist,39.0,42.0,0.13,17.26,17.26,210.0,17356.29723,DAL128,475,40.75,-94.33000183
147,4217.0,DL,IAH,ATL,306535329.0,DAL1155,2013-08-20 16:20:00+00,13:25:00,15:28:00,Mist,68.0,78.0,9.0,0.0,0.0,220.0,17356.29723,GJS6189,429,38.36999893,-89.0
148,998.0,9E,ORD,CVG,306459549.0,EGF2954,2013-08-19 20:25:00+00,21:53:00,23:11:00,Light Rain Showers,51.0,59.0,6.0,4.6,4.6,200.0,17356.29723,DAL1916,457,35.20000076,-90.68000031
149,1306.0,OO,ORD,SPI,306460433.0,SKW5407,2013-08-20 02:57:00+00,22:08:00,23:02:00,Smoke,46.0,48.0,10.0,0.0,0.0,240.0,18000.0,DAL528,445,38.41999817,-89.83000183
150,7151.0,AA,DCA,DFW,306416957.0,AAL1285,2013-08-19 15:55:00+00,17:35:00,20:50:00,Light Rain,44.0,46.0,9.0,13.81,13.81,230.0,17356.29723,GJS3627,448,41.11999893,-90.97000122
151,639.0,VX,LAS,LAX,306544494.0,SWA57O,2013-08-20 17:10:00+00,20:10:00,21:20:00,Light Rain,53.0,53.0,8.06287664,6.9,6.9,320.0,17356.29723,FLG3568,501,36.70000076,-89.51999664
152,221.0,EV,ATL,SGF,306399831.0,ASQ5416,2013-08-19 20:21:00+00,18:00:00,19:50:00,Fog,77.0,102.0,8.06287664,12.66,12.66,250.0,17356.29723,CPZ5767,429,35.95000076,-100.5800018
153,7170.0,9E,CVG,DFW,306517465.0,FLG3335,2013-08-20 13:40:00+00,20:05:00,22:24:00,Thunderstorm,71.0,87.0,8.06287664,9.21,9.21,250.0,17356.29723,AAL116O,405,26.62999916,-79.69999695
154,2234.0,VX,SFO,LAS,306571423.0,UAL1422,2013-08-20 17:31:00+00,03:05:00,04:35:00,Showers,71.0,84.0,10.0,3.45,3.45,20.0,17356.29723,DAL1994,459,38.81999969,-99.40000153
155,3443.0,DL,DCA,MSP,306417119.0,RPA3318,2013-08-20 00:45:00+00,23:19:00,02:00:00,Smoke,60.0,77.0,10.0,4.6,4.6,280.0,17356.29723,ASQ5032,266,42.09999847,-83.55000305
156,314.0,RP,ORD,CVG,306357544.0,CHQ6342,2013-08-19 01:46:00+00,17:55:00,19:06:00,Haze,68.0,80.0,6.21,2.3,2.3,220.0,17356.29723,ASQ4329,473,41.91999817,-83.34999847
157,1419.0,S5,LGA,BOS,306444856.0,TCF5880,2013-08-19 16:00:00+00,11:59:00,13:22:00,Light Rain Showers,51.0,62.0,10.0,8.06,8.06,280.0,17356.29723,AAL236,488,44.75,-98.01999664
158,643.0,EV,MSP,GRR,306529938.0,FLG3904,2013-08-20 12:05:00+00,20:05:00,21:30:00,Haze,57.0,60.0,5.9,3.45,3.45,270.0,6000.0,UAL279,127,44.91999817,-93.27999878
159,1781.0,DL,DFW,ATL,306519939.0,DAL201O,2013-08-20 19:45:00+00,16:00:00,18:08:00,Haze,53.0,64.0,5.9,8.06,8.06,300.0,17356.29723,FLG4O15,407,42.83000183,-76.34999847
160,2414.0,MQ,ORD,EWR,306559913.0,UAL520,2013-08-20 12:50:00+00,21:25:00,23:30:00,Sand,51.0,75.0,6.21,14.96,14.96,330.0,17356.29723,AWE6O3,437,47.43000031,-115.5299988
161,1068.0,OO,SUN,SLC,306575935.0,SKW7432,2013-08-20 17:44:00+00,23:00:00,00:08:00,Light Rain,60.0,69.0,10.0,12.66,12.66,20.0,17356.29723,ASQ5471,400,36.47000122,-77.23000336
162,1403.0,AA,ATL,DFW,306399011.0,DAL2210,2013-08-19 19:15:00+00,18:20:00,20:35:00,Drizzle,62.0,84.0,5.9,10.36,10.36,290.0,17356.29723,ASQ5535,390,38.72000122,-77.76999664
163,184.0,RP,IND,ORD,306335219.0,ASQ6171,2013-08-18 20:52:00+00,13:20:00,14:25:00,Fog,57.0,64.0,10.0,12.66,12.66,250.0,17356.29723,SWA5O9,456,34.83000183,-108.0
164,3647.0,EV,MSN,ORD,307841809.0,ASQ4678,2013-09-02 21:27:00+00,22:31:00,23:23:00,Light Rain,32.0,75.0,5.9,12.66,12.66,180.0,17356.29723,SWA187,443,39.65000153,-79.05000305
165,8811.0,AA,LAX,LAS,306442862.0,SWA313O,2013-08-19 18:15:00+00,16:55:00,18:10:00,Mist,53.0,57.0,8.06287664,9.21,9.21,310.0,17356.29723,SWA2953,442,32.47000122,-108.4800034
166,428.0,DL,MSP,MSO,306454443.0,DAL1310,2013-08-20 02:50:00+00,02:50:00,05:39:00,Light Rain,78.0,100.0,5.9,14.96,14.96,30.0,17356.29723,SKW5157,438,33.06999969,-111.2699966
167,5012.0,DL,SLC,LAX,306371532.0,EGF3652,2013-08-19 02:25:00+00,22:50:00,00:48:00,Mist in the vicinity,53.0,64.0,7.0,8.06,8.06,270.0,17356.29723,CHQ6O43,424,38.06999969,-75.44999695
168,243.0,CP,MDW,MSP,306551186.0,SWA397,2013-08-21 00:40:00+00,17:04:00,18:34:00,Light Rain Showers,53.0,66.0,5.9,11.18,11.18,280.0,17356.29723,DAL306,465,39.02000046,-77.47000122
169,561.0,DL,ATL,BWI,306398823.0,DAL1525,2013-08-19 20:15:00+00,14:00:00,15:58:00,Showers in the vicinity,46.0,55.0,5.9,11.51,11.51,320.0,17356.29723,DAL2122,442,43.58000183,-89.40000153
170,2496.0,MQ,MAF,DFW,306549674.0,EGF2925,2013-08-21 00:01:00+00,00:30:00,01:40:00,Heavy Rain,48.0,66.0,15.0,13.81,13.81,350.0,17356.29723,PDT4130,240,38.52000046,-76.16999817
171,7125.0,VX,SFO,DFW,306471406.0,AAL1544,2013-08-19 15:10:00+00,14:25:00,17:50:00,Mist,84.0,89.0,5.9,6.596111013,6.596111013,320.0,17356.29723,DAL190O,417,38.47000122,-76.52999878
172,2404.0,MQ,JAN,DFW,306437321.0,EGF2856,2013-08-19 21:30:00+00,15:10:00,16:35:00,Light Rain,75.0,78.0,10.0,0.0,0.0,40.0,17356.29723,NKS469,440,35.33000183,-108.0999985
173,1775.0,9E,DFW,MSP,307623559.0,AAL1160,2013-08-31 20:30:00+00,23:15:00,01:44:00,Rain,57.0,66.0,5.9,6.9,6.9,230.0,17356.29723,SWA2874,214,33.43000031,-111.8700027
174,208.0,AA,SFO,LAX,306369003.0,SKW4608,2013-08-19 01:00:00+00,14:00:00,15:25:00,Haze,33.0,48.0,10.0,12.66,12.66,350.0,17356.29723,AAL1361,260,33.97999954,-117.9499969
175,4911.0,DL,MIA,ATL,306452205.0,DAL32,2013-08-19 20:35:00+00,23:00:00,00:56:00,Light Rain Showers,53.0,73.0,10.0,6.9,6.9,260.0,17356.29723,AWE2178,246,38.77999878,-76.97000122
176,94.0,DL,PHX,DTW,306464228.0,SWA132,2013-08-19 23:50:00+00,21:06:00,00:55:00,Fog,71.0,77.0,8.0,5.75,5.75,310.0,17356.29723,AAL271,314,44.83000183,-91.75
177,5011.0,EV,BTR,DFW,306406771.0,ASQ2573,2013-08-19 11:20:00+00,11:50:00,13:20:00,Haze,48.0,57.0,10.0,8.06,8.06,310.0,17356.29723,AAL2493,469,37.79999924,-75.65000153
178,360.0,DL,EWR,ATL,306323819.0,ASQ4705,2013-08-18 20:29:00+00,18:15:00,20:29:00,Mist,51.0,84.0,5.9,0.0,0.0,260.0,17356.29723,JBU1142,389,37.31999969,-76.12999725
179,7412.0,S5,LGA,CHS,306545579.0,ASQ5215,2013-08-20 19:00:00+00,13:15:00,15:41:00,Showers in the vicinity,77.0,96.0,3.73,13.81,13.81,110.0,17356.29723,DAL2421,299,45.02000046,-93.01999664
180,798.0,DL,DFW,ATL,306519925.0,DAL1910,2013-08-20 21:00:00+00,22:15:00,00:24:00,Fog,60.0,62.0,5.9,8.06,8.06,990.0,17356.29723,SWA299,434,38.61999893,-77.87999725
181,2051.0,G7,LGA,ROC,306344013.0,TCF7302,2013-08-19 02:20:00+00,15:00:00,16:27:00,Haze,41.0,50.0,5.9,18.41,18.41,330.0,17356.29723,AWE1746,497,34.97000122,-77.56999969
182,122.0,EV,TUL,ORD,306377972.0,EGF3156,2013-08-18 21:45:00+00,19:25:00,21:24:00,Patches Fog,77.0,84.0,5.59,6.9,6.9,240.0,17356.29723,AAL1547,470,34.13000107,-101.1299973
183,8700.0,MQ,ORD,ROC,306568607.0,ASQ6108,2013-08-20 18:00:00+00,21:30:00,23:05:00,Mist,46.0,64.0,10.0,11.51,11.51,360.0,17356.29723,JIA4756,301,38.97000122,-77.59999847
184,1909.0,AA,DEN,DFW,306519297.0,AAL1242,2013-08-20 20:35:00+00,20:45:00,22:45:00,Mist,57.0,73.0,10.0,5.75,5.75,250.0,17356.29723,JBU490,151,38.81999969,-77.02999878
185,7.0,EV,RIC,DTW,306468189.0,FLG4241,2013-08-19 23:20:00+00,10:10:00,12:05:00,Light Rain,66.0,80.0,6.21,3.45,3.45,200.0,17356.29723,SWA25O5,422,38.97000122,-78.0
186,6370.0,S5,DCA,LGA,306417051.0,TCF5916,2013-08-19 18:00:00+00,17:00:00,18:24:00,Mist,78.0,82.0,5.9,0.0,0.0,330.0,17356.29723,RAX7O1,194,37.77000046,-79.37000275
187,1885.0,AA,STL,ORD,306460471.0,AAL1502,2013-08-19 15:35:00+00,20:15:00,21:20:00,Thunderstorm,35.0,102.0,6.21,20.71,20.71,240.0,17356.29723,ASQ5838,258,41.56999969,-93.69999695
188,8410.0,DL,SAV,ATL,306469600.0,DAL734,2013-08-19 11:45:00+00,13:00:00,14:11:00,Thunderstorm,50.0,55.0,10.0,0.0,0.0,40.0,17356.29723,VRD12,465,42.36999893,-101.0
189,4078.0,MQ,ORD,SAT,306358295.0,EGF3177,2013-08-18 23:50:00+00,19:50:00,22:30:00,Thunderstorm in the vicinity,51.0,78.0,8.06287664,5.75,5.75,140.0,17356.29723,DAL23O5,424,41.15000153,-107.3799973
190,1880.0,DL,JFK,SEA,306539045.0,DAL1543,2013-08-20 21:35:00+00,22:30:00,04:42:00,Mist,73.0,78.0,8.0,5.75,5.75,290.0,17356.29723,SKW409U,426,40.29999924,-102.25
191,492.0,OO,SAN,LAX,306172449.0,SKW2647,2013-08-17 03:45:00+00,13:15:00,14:06:00,Widespread Dust,42.0,53.0,5.9,11.51,11.51,50.0,24000.0,SKW6217,415,39.47000122,-100.9300003
192,714.0,AA,ORD,LGA,306357932.0,TCF5958,2013-08-19 00:30:00+00,19:40:00,22:00:00,Mist,55.0,57.0,8.06287664,4.6,4.6,200.0,17356.29723,DAL2152,462,40.58000183,-108.4300003
193,705.0,MQ,ORD,TUL,306560668.0,EGF37O5,2013-08-20 14:25:00+00,19:30:00,21:15:00,Mist,55.0,57.0,8.06287664,2.3,2.3,280.0,17356.29723,XOJ764,491,38.72000122,-99.18000031
194,587.0,DL,ATL,LAS,306399291.0,TRS42,2013-08-20 02:10:00+00,13:40:00,18:00:00,Heavy Rain,50.0,60.0,10.0,5.75,5.75,260.0,17356.29723,UAL1289,429,35.95000076,-112.2300034
195,8759.0,RP,IND,ORD,306459328.0,TCF3547,2013-08-19 15:21:00+00,13:20:00,14:25:00,Rain,57.0,57.0,8.06287664,0.0,0.0,290.0,17356.29723,SWA2771,176,39.93000031,-104.6800003
196,929.0,9K,STL,TBN,307073820.0,KAP49,2013-08-25 20:41:00+00,02:45:00,03:39:00,Light Rain,55.24135887,69.7258681,2.0,6.9,6.9,350.0,17356.29723,AWE2019,433,36.43000031,-109.7300034
197,3410.0,9K,MWA,STL,307054962.0,KAP716,2013-08-25 19:20:00+00,19:20:00,20:10:00,Showers in the vicinity,71.0,89.0,10.0,5.75,5.75,350.0,17356.29723,AAL259,441,37.02000046,-104.9700012
198,996.0,DL,DEN,DTW,306519325.0,DAL1410,2013-08-20 22:11:00+00,14:10:00,16:59:00,Mist,44.0,44.0,10.0,9.21,9.21,240.0,17356.29723,UAL236,491,37.45000076,-110.0
199,8798.0,G7,CVG,LGA,306416001.0,GJS6272,2013-08-19 13:23:00+00,20:10:00,22:11:00,Thunderstorm,26.0,30.0,15.0,2.3,2.3,250.0,17356.29723,VRD108,489,36.70000076,-111.3799973
200,6340.0,AA,ORD,DFW,306559841.0,AAL2323,2013-08-20 17:10:00+00,11:00:00,13:20:00,Fog,66.0,78.0,10.0,18.41,18.41,190.0,17356.29723,SKW747G,417,40.31999969,-101.8000031
201,1485.0,CP,LAX,SFO,306443891.0,SKW4601,2013-08-19 14:00:00+00,23:00:00,00:21:00,Light Rain,50.0,64.0,5.9,16.11,16.11,290.0,3000.0,ASA679,420,45.63000107,-117.9199982
202,6451.0,G7,CLT,LGA,306514543.0,GJS6184,2013-08-20 13:20:00+00,13:10:00,15:07:00,Mist,32.0,69.0,6.21,9.21,9.21,280.0,17356.29723,DAL140,488,39.66999817,-111.0800018
203,1816.0,AA,LGA,ORD,306445212.0,AAL359,2013-08-19 22:45:00+00,21:05:00,23:55:00,Rain,64.0,66.0,8.06287664,3.45,3.45,190.0,17356.29723,SKW5485,100,39.86999893,-104.6800003
204,4019.0,DL,SLC,PDX,306371607.0,DAL1674,2013-08-19 04:05:00+00,22:50:00,00:36:00,Mist,64.0,77.0,10.0,10.36,10.36,100.0,17356.29723,UAL1271,488,37.86999893,-109.4700012
205,48.0,AA,ORD,LGA,306459946.0,AAL364,2013-08-19 20:40:00+00,23:50:00,02:10:00,Mist,46.0,55.0,5.9,2.3,2.3,260.0,17356.29723,SWA234,436,37.52999878,-109.9800034
206,8751.0,AA,ORD,LGA,306357935.0,TCF5952,2013-08-18 21:30:00+00,11:40:00,13:50:00,Mist,60.0,60.0,8.06287664,3.45,3.45,280.0,17356.29723,SKW4495,354,42.15000153,-113.9700012
207,5131.0,DL,IAH,ATL,306399227.0,TCF358O,2013-08-19 15:08:00+00,18:42:00,20:50:00,Rain,71.0,77.0,12.0,13.81,13.81,320.0,17356.29723,JBU133,440,38.61999893,-115.1699982
208,809.0,VX,SFO,LAX,306544213.0,UAL698,2013-08-20 21:17:00+00,17:50:00,19:10:00,Fog,75.0,82.0,5.9,3.45,3.45,270.0,17356.29723,AWE67O,470,47.33000183,-116.2300034
209,355.0,DL,OAK,SLC,306458342.0,SWA3592,2013-08-19 17:10:00+00,20:20:00,21:59:00,Fog,66.0,84.0,5.9,11.51,11.51,260.0,17356.29723,VRD404,482,40.56999969,-105.6299973
210,986.0,AA,DFW,DEN,306520111.0,AAL1673,2013-08-21 00:45:00+00,12:35:00,14:40:00,Haze,57.0,64.0,5.0,0.0,0.0,290.0,17356.29723,DAL2096,164,40.77000046,-73.87000275
211,8573.0,AA,LGA,DFW,306444998.0,TCF6017,2013-08-19 23:30:00+00,12:25:00,16:05:00,Mist,75.0,86.0,5.9,0.0,0.0,990.0,17356.29723,SKW4532,476,35.22000122,-119.6200027
212,7155.0,9E,DTW,ESC,306522870.0,FLG4O67,2013-08-20 16:26:00+00,16:26:00,17:48:00,Rain,44.0,50.0,5.9,2.3,2.3,280.0,17356.29723,CPZ5684,436,40.66999817,-86.48000336
213,1671.0,DL,ATL,DAY,306500875.0,DAL2337,2013-08-20 20:39:00+00,12:12:00,13:41:00,Heavy Rain,75.0,82.0,5.9,8.06,8.06,320.0,1000.0,DAL2218,301,33.84999847,-84.76999664
214,3416.0,WN,MDW,MSY,306353078.0,SWA129,2013-08-18 17:50:00+00,17:50:00,19:55:00,Mist,69.0,71.0,6.21,5.75,5.75,300.0,17356.29723,SWA2144,479,36.02000046,-80.81999969
215,587.0,WN,ELP,LAS,306543901.0,SWA43O4,2013-08-21 01:35:00+00,13:45:00,15:25:00,Light Drizzle,55.24135887,46.0,8.06287664,3.45,3.45,160.0,34000.0,SKW4833,365,43.27999878,-112.0699997
216,22.0,AA,LAS,DFW,306543609.0,AAL1547,2013-08-20 18:50:00+00,18:20:00,21:05:00,Mist,10.0,50.0,10.0,12.66,12.66,350.0,17356.29723,ASQ5981,434,43.47999954,-107.3199997
217,531.0,AA,DEN,DFW,306519290.0,ASQ5964,2013-08-21 01:45:00+00,13:35:00,15:30:00,Light Rain,48.0,68.0,6.21,4.6,4.6,120.0,17356.29723,ASA2O,479,47.0,-114.3799973
218,1488.0,9E,DTW,MDT,306523030.0,FLG3828,2013-08-21 01:52:00+00,18:01:00,19:28:00,Fog,50.0,59.0,15.0,13.81,13.81,290.0,17356.29723,AAL2430,476,33.91999817,-115.6800003
219,1170.0,AA,IAD,LAX,306434128.0,UAL1287,2013-08-19 21:00:00+00,11:45:00,17:20:00,Light Rain,71.0,73.0,10.0,4.6,4.6,240.0,17356.29723,SKW254V,346,32.81999969,-113.6699982
220,4014.0,EV,ORD,PIA,306560434.0,EGF2873,2013-08-21 01:45:00+00,12:53:00,13:44:00,Haze,55.24135887,69.7258681,5.9,23.02,23.02,290.0,17356.29723,SWA4390,393,35.86999893,-114.7300034
221,815.0,EV,IAH,DTW,306434512.0,ASQ4383,2013-08-19 12:10:00+00,12:15:00,15:05:00,Fog,42.0,48.0,10.0,0.0,0.0,160.0,24000.0,SKW355M,398,44.22000122,-122.7300034
222,41.0,AA,ORD,DFW,306559835.0,AAL2311,2013-08-20 13:35:00+00,01:40:00,04:00:00,Light Rain,75.0,82.0,5.59,5.75,5.75,330.0,17356.29723,SKW5389,210,34.0,-118.4800034
223,3212.0,DL,DCA,ATL,306416844.0,DAL1463,2013-08-19 18:00:00+00,22:00:00,23:52:00,Light Rain,48.0,66.0,5.9,16.11,16.11,210.0,17356.29723,DAL746,432,44.43000031,-114.1299973
224,675.0,AA,DCA,ORD,306560561.0,UAL1453,2013-08-20 17:42:00+00,23:20:00,01:25:00,Light Rain,73.0,78.0,10.0,6.9,6.9,240.0,17356.29723,SWA2771,160,39.95000076,-104.6800003
225,94.0,MQ,ORD,CMH,306559700.0,EGF2848,2013-08-20 11:45:00+00,02:45:00,03:50:00,Light Drizzle,75.0,77.0,10.0,0.0,0.0,220.0,17356.29723,AAL1101,435,32.11999893,-104.6500015
226,1100.0,AA,SEA,ORD,306368430.0,ASA26,2013-08-19 01:05:00+00,06:55:00,10:45:00,Mist,51.0,53.0,10.0,8.06,8.06,170.0,17356.29723,ASH3738,455,31.27000046,-94.62000275
227,558.0,EV,AEX,ATL,306395897.0,ASQ5442,2013-08-19 19:07:00+00,12:30:00,14:15:00,Haze,46.0,48.0,10.0,0.0,0.0,230.0,6000.0,ASQ5969,279,41.83000183,-88.33000183
228,1833.0,DL,ECP,ATL,306323080.0,ASQ4958,2013-08-18 22:25:00+00,15:49:00,16:57:00,Fog in the vicinity,75.0,77.0,3.73,5.75,5.75,280.0,17356.29723,UAL1239,440,32.77999878,-109.7699966
229,892.0,DL,SFO,MSP,306571537.0,DAL2305,2013-08-20 19:50:00+00,15:00:00,18:42:00,Rain,53.0,62.0,5.9,10.36,10.36,170.0,17356.29723,AWE7O4,447,36.5,-104.4700012
230,7232.0,RP,CMH,DTW,306515010.0,CHQ6121,2013-08-20 14:17:00+00,16:00:00,17:07:00,Mist,57.0,69.0,5.9,4.6,4.6,990.0,17356.29723,SWA546,265,32.0,-106.5
231,1635.0,DL,ATL,DFW,306520435.0,AAL1085,2013-08-20 20:45:00+00,14:15:00,16:34:00,Mist,48.0,78.0,5.9,10.36,10.36,240.0,17356.29723,AWE472,259,39.93000031,-104.5199966
232,877.0,MQ,ATL,ORD,306501487.0,GJS3685,2013-08-20 22:06:00+00,21:45:00,00:00:00,Mist,71.0,77.0,10.0,0.0,0.0,270.0,17356.29723,SWA2259,223,40.09999847,-104.6200027
233,428.0,WN,OAK,LAX,306458260.0,SWA3227,2013-08-19 13:05:00+00,21:10:00,22:25:00,Haze,66.0,69.0,10.0,3.45,3.45,350.0,17356.29723,CHQ6O31,144,42.0,-87.94999695
234,8953.0,EV,ATL,HSV,306300309.0,ASQ5O57,2013-08-19 00:55:00+00,12:26:00,13:23:00,Showers in the vicinity,55.24135887,69.7258681,10.0,5.75,5.75,80.0,17356.29723,AAL1076,428,35.02000046,-111.3199997
235,294.0,UA,ORD,IAH,306459842.0,EGF3115,2013-08-19 17:25:00+00,00:31:00,03:00:00,Patches Fog,53.0,69.0,5.9,6.9,6.9,270.0,17356.29723,AAL1O55,466,32.40000153,-101.0999985
236,6311.0,AA,DFW,LAX,306520322.0,AAL161,2013-08-20 19:30:00+00,17:55:00,21:05:00,Light Rain,62.0,64.0,8.06287664,0.0,0.0,290.0,17356.29723,SWA1708,454,35.66999817,-108.0
237,5006.0,9E,MKE,CVG,306553257.0,FLG3805,2013-08-20 18:00:00+00,22:00:00,23:19:00,Haze,30.0,89.0,10.0,13.81,13.81,290.0,17356.29723,AAL293,442,35.56999969,-104.8300018
238,9891.0,DL,TPA,ATL,306579581.0,DAL1872,2013-08-20 10:25:00+00,23:46:00,01:15:00,Mist,69.0,75.0,10.0,8.06,8.06,260.0,17356.29723,SWA27,453,31.75,-104.9000015
239,255.0,AA,LGA,DFW,306545686.0,AAL711,2013-08-20 10:55:00+00,11:59:00,15:49:00,Haze,69.0,89.0,5.59,11.51,11.51,130.0,17356.29723,SWA4727,435,36.56999969,-106.1200027
240,466.0,VX,SFO,EWR,306571345.0,UAL1556,2013-08-20 12:55:00+00,15:00:00,20:34:00,Light Rain,50.0,64.0,10.0,4.6,4.6,90.0,17356.29723,TRS705,460,35.63000107,-99.87000275
241,874.0,9E,TYS,ATL,306481667.0,FLG4251,2013-08-19 15:17:00+00,09:50:00,10:46:00,Light Rain,73.0,75.0,7.0,3.45,3.45,90.0,17356.29723,SKW2595,417,33.33000183,-112.4499969
242,902.0,DL,DFW,ATL,306519935.0,DAL84,2013-08-20 22:15:00+00,10:45:00,12:55:00,Mist,28.0,114.0,5.9,14.96,14.96,240.0,17356.29723,UAL1626,444,35.79999924,-104.3700027
